read_id	protein_id	family	evalue	bitscore	pident	aln_len
SRR28636386.7998732	A0AAN5C2R9	Cutinase_like	6.9e-08	45.4	50.0	52
SRR28636386.8000313	A0ABX4EY60	AlkB	2.84e-21	82.4	70.0	50
SRR28636386.8003779	A0A3T1D4I6	AlkB	1.27e-07	44.7	44.0	50
SRR28636386.8005241	A0A1V2ICM1	AlkB	1.15e-06	42.0	50.0	50
SRR28636386.8005503	A0AAN5C2R9	Cutinase_like	1.22e-15	67.4	54.0	50
SRR28636386.8006580	A0A1V2ICM1	AlkB	1.15e-06	42.0	50.0	50
SRR28636386.8021572	A0A1X0I552	AlkB	9.27e-14	62.0	54.0	50
SRR28636386.8026945	A0ABQ6BST8	AlkB	3.2e-24	90.5	82.0	50
SRR28636386.8027119	A0ABQ6BST8	AlkB	1.67e-23	88.6	80.0	50
SRR28636386.8028012	A0ABQ6BST8	AlkB	3.2e-24	90.5	82.0	50
SRR28636386.8038510	A0A9Q7NSE2	AlkB	3.26e-34	114	100.0	50
SRR28636386.8040031	A0A9Q7NSE2	AlkB	3.26e-34	114	100.0	50
SRR28636386.8040259	A0A9Q7NSE2	AlkB	2.61e-33	111	98.0	50
SRR28636386.8040893	A0AAW6QUD3	Cutinase_like	3.76e-06	40.4	44.2	52
SRR28636386.8055947	Q5F4D8	AlkB	4.08e-18	74.3	68.0	50
SRR28636386.8057152	G1C7H9	AlkB	1.77e-13	61.2	58.0	50
SRR28636386.8065115	A0AAN5C2R9	Cutinase_like	3.03e-12	57.8	60.0	50
SRR28636386.8069860	A0ABQ1HDS1	AlkB	1.12e-22	86.7	78.0	50
SRR28636386.8082376	A0AAW6QUD3	Cutinase_like	2.59e-16	68.2	56.0	50
SRR28636386.8088076	A0AAP8QDB7	AlkB	6.13e-07	42.7	40.0	50
SRR28636386.8096020	G1C7R7	AlkB	1.78e-18	71.2	62.0	50
SRR28636386.8096696	A0A5Q2FFQ5	Cutinase_like	1.37e-08	47.4	55.8	52
SRR28636386.8108143	G1C7H9	AlkB	7.65e-12	56.6	48.0	50
SRR28636386.8112188	Q5F4D8	AlkB	3.65e-08	46.2	42.0	50
SRR28636386.8113284	A0A1Z5KRP3	AlkB	2.89e-12	57.8	47.2	53
SRR28636386.8120093	B6IQU7	AlkB	9.07e-22	84.0	78.0	50
SRR28636386.8172337	A0A2N3J077	Cutinase_like	4.74e-26	95.9	96.0	50
SRR28636386.8184008	D3B1Q5	Cutinase_like	1.7e-07	44.3	43.1	51
SRR28636386.8199233	A0A364VD29	AlkB	3.13e-13	60.5	62.0	50
SRR28636386.8209099	K2RTV3	Cutinase_like	1.44e-11	55.8	48.0	50
SRR28636386.8213912	G1C7H9	AlkB	1.33e-23	89.4	82.0	50
SRR28636386.8215055	A0A8J8JSH1	AlkB	1.28e-26	97.1	86.0	50
SRR28636386.8220951	A0A679JQL4	MHETase_like	9.46e-11	53.5	44.3	61
SRR28636386.8221442	A0AAN5C2R9	Cutinase_like	2.03e-14	63.9	54.0	50
SRR28636386.8228933	A0A0P9CMX4	AlkB	1.99e-21	83.6	66.0	50
SRR28636386.8230991	A0ABQ1SA56	AlkB	2.07e-23	88.2	82.0	50
SRR28636386.8236282	A9CMS7	AlkB	5.4e-12	57.0	58.0	50
SRR28636386.8240955	A0A1V2ICM1	AlkB	1.86e-08	47.0	44.0	50
SRR28636386.8251125	G1C7H9	AlkB	3.89e-06	40.4	41.5	53
SRR28636386.8255032	A0AAN5C2R9	Cutinase_like	8.53e-10	50.8	50.0	50
SRR28636386.8262012	A9CMS7	AlkB	4.41e-13	60.1	54.4	57
SRR28636386.8265856	A0AAN5C2R9	Cutinase_like	4.35e-10	51.6	52.0	50
SRR28636386.8279725	A0A917Q8D6	AlkB	4.84e-18	73.9	62.0	50
SRR28636386.8283174	A0A0P1FCB4	AlkB	3.49e-23	85.5	70.0	50
SRR28636386.8290274	A0A7V8V8A4	Cutinase_like	1.59e-13	61.2	58.8	51
SRR28636386.8337632	G1C7H9	AlkB	5.11e-26	95.9	90.0	50
SRR28636386.8337766	G1C7H9	AlkB	1.9e-27	99.8	92.0	50
SRR28636386.8338716	A0A1E1JTL6	Cutinase_like	6.85e-08	45.4	44.0	50
SRR28636386.8345306	A0ABQ1SA56	AlkB	1.35e-26	96.7	90.0	50
SRR28636386.8345673	A0ABQ1SA56	AlkB	1.35e-26	96.7	90.0	50
SRR28636386.8348356	A0ABW3HCW7	AlkB	5.93e-07	42.7	41.1	56
SRR28636386.8354971	A0A0H0AG54	AlkB	1.44e-29	104	98.0	50
SRR28636386.8358083	A0A1D3DPX4	AlkB	1.33e-14	64.3	56.0	50
SRR28636386.8358424	A0A1D3DPX4	AlkB	1.33e-14	64.3	56.0	50
SRR28636386.8359064	A0A1D3DPX4	AlkB	1.33e-14	64.3	56.0	50
SRR28636386.8359777	A0A5N5E036	Cutinase_like	3.9e-09	48.9	50.0	50
SRR28636386.8360202	A0A5N5E036	Cutinase_like	3.9e-09	48.9	50.0	50
SRR28636386.8360471	A0A7K0BXE1	MHETase_like	3.95e-12	57.4	58.8	51
SRR28636386.8365720	A0A916J7N6	MHETase_like	6.5e-16	68.2	58.0	50
SRR28636386.8366239	A0A916J7N6	MHETase_like	1.61e-12	58.5	50.0	50
SRR28636386.8374192	A0ABC9U9D7	Cutinase_like	1.19e-28	102	100.0	50
SRR28636386.8376965	A0A2N3J077	Cutinase_like	6.55e-27	98.2	88.0	50
SRR28636386.8381063	A0A9W9EYN0	Cutinase_like	6.65e-22	84.3	74.0	50
SRR28636386.8400170	A0A286RH75	Cutinase_like	8.46e-10	50.8	60.8	51
SRR28636386.8417991	A0ABM6IFC6	AlkB	1.26e-10	53.1	48.0	50
SRR28636386.8418085	A0ABM6IFC6	AlkB	1.26e-10	53.1	48.0	50
SRR28636386.8422011	G1C7R7	AlkB	9.73e-18	69.3	68.0	50
SRR28636386.8422716	A0A3S8UBZ6	AlkB	1.26e-13	61.6	68.0	50
SRR28636386.8423568	A0ABQ2I351	AlkB	5.59e-27	97.8	92.0	50
SRR28636386.8432701	A0A0A2VAB0	Cutinase_like	2.2e-06	41.2	44.4	63
SRR28636386.8434405	A0A1L7XLJ4	Cutinase_like	6.32e-13	59.7	50.0	50
SRR28636386.8444309	A0A9J9KXD9	Cutinase_like	6.55e-27	98.2	88.0	50
SRR28636386.8462179	Q5F4D8	AlkB	5.16e-21	82.4	76.0	50
SRR28636386.8465422	A0AAN5C2R9	Cutinase_like	4.26e-15	65.9	60.0	50
SRR28636386.8481982	A0A554WIU4	MHETase_like	1.13e-17	73.2	66.0	50
SRR28636386.8488828	A0A3P5XVC5	AlkB	3.09e-17	71.6	72.0	50
SRR28636386.8494371	Q5F4D8	AlkB	7.67e-18	73.6	68.0	50
SRR28636386.8510195	A0A316YF96	Cutinase_like	2.98e-06	40.8	49.1	53
SRR28636386.8517669	A0A6P2GGD3	AlkB	1.93e-11	55.5	58.8	51
SRR28636386.8524349	G1C7H9	AlkB	5.54e-09	48.5	42.0	50
SRR28636386.8526243	A0A8H4JGE8	Cutinase_like	3.93e-06	40.4	44.0	50
SRR28636386.8565686	Q5F4D8	AlkB	5.31e-09	48.5	48.1	52
SRR28636386.8584012	A0AAN5C2R9	Cutinase_like	1.06e-11	56.2	52.8	53
SRR28636386.8584036	A0AAN5C2R9	Cutinase_like	1.06e-11	56.2	52.8	53
SRR28636386.8589504	A0A0D1YDG7	Cutinase_like	9.68e-14	62.0	49.1	55
SRR28636386.8592824	A0A922NQS1	Cutinase_like	1.6e-06	41.6	44.0	50
SRR28636386.8596582	A0A1X1UCC7	AlkB	6.14e-07	42.7	40.0	50
SRR28636386.8598149	A0A382XFA1	Cutinase_like	9.32e-16	67.0	60.0	50
SRR28636386.8605139	A0A640TPP2	AlkB	1.53e-12	58.5	48.0	50
SRR28636386.8605755	G1C7H9	AlkB	7.61e-15	65.1	60.0	50
SRR28636386.8619999	A0A9Q7NSE2	AlkB	2.61e-33	111	96.0	50
SRR28636386.8625713	A9CMS7	AlkB	1.97e-17	72.4	65.4	52
SRR28636386.8627103	A0AAN5C2R9	Cutinase_like	3.03e-12	57.8	54.0	50
SRR28636386.8635129	G1C7H9	AlkB	4.06e-19	77.0	68.4	57
SRR28636386.8645083	A0A6A6HWM3	Cutinase_like	6.78e-08	45.4	44.0	50
SRR28636386.8648375	A0A6A6HWM3	Cutinase_like	6.78e-08	45.4	44.0	50
SRR28636386.8664007	A0ABX0G5C4	AlkB	8.55e-26	95.1	88.0	50
SRR28636386.8678126	A0A3T1D4I6	AlkB	3.36e-22	85.1	76.0	50
SRR28636386.8698066	A0ABW3HCW7	AlkB	1.45e-11	55.8	61.5	52
SRR28636386.8698160	A0ABW3HCW7	AlkB	1.45e-11	55.8	61.5	52
SRR28636386.8698701	A0A538SMW8	Cutinase_like	4.13e-14	62.0	58.0	50
SRR28636386.8727512	A0A0A6UP58	AlkB	3.17e-25	93.2	88.0	50
SRR28636386.8737616	A0ABN7YNI5	MHETase_like	1.87e-16	69.7	58.0	50
SRR28636386.8760117	A0AAW6LUQ4	Cutinase_like	3e-06	40.8	42.0	50
SRR28636386.8778053	A0A316YF96	Cutinase_like	7.29e-09	48.1	45.5	55
SRR28636386.8778195	A0A316YF96	Cutinase_like	7.29e-09	48.1	45.5	55
SRR28636386.8779130	A0A1M4VS96	AlkB	2.37e-13	60.8	58.0	50
SRR28636386.8796981	Q1M6P2	Cutinase_like	3.96e-27	98.6	90.0	50
SRR28636386.8808436	A0AAN5C2R9	Cutinase_like	3.71e-11	54.7	48.0	50
SRR28636386.8823317	A0A8H4JGE8	Cutinase_like	4.54e-07	43.1	50.0	50
SRR28636386.8828880	A0A7V8V8A4	Cutinase_like	1.46e-12	58.5	53.6	56
SRR28636386.8843242	A0A1R4HG40	AlkB	8.41e-07	42.4	46.4	56
SRR28636386.8867280	A0A3R9AL34	AlkB	3.47e-22	85.5	100.0	50
SRR28636386.8880334	A0A286RH75	Cutinase_like	5.92e-10	51.2	50.0	52
SRR28636386.8881173	A0A0D1YDG7	Cutinase_like	1e-16	70.5	60.0	50
SRR28636386.8895320	A0A316YF96	Cutinase_like	1.52e-06	41.6	42.3	52
SRR28636386.8895380	A0ABQ1SA56	AlkB	5.6e-23	87.0	82.0	50
SRR28636386.8904523	A0ABW3HCW7	AlkB	1.98e-11	55.5	54.0	50
SRR28636386.8914066	A0A922NQS1	Cutinase_like	4.35e-10	51.6	50.0	50
SRR28636386.8920576	A0A1E1JTL6	Cutinase_like	1.06e-11	56.2	51.0	51
SRR28636386.8923751	A0A316YF96	Cutinase_like	5.37e-17	71.2	74.0	50
SRR28636386.8924886	G1C7H9	AlkB	3.41e-22	85.5	78.0	50
SRR28636386.8925239	A0AAN5C2R9	Cutinase_like	9.03e-08	45.1	38.0	50
SRR28636386.8934554	A0AAN5C2R9	Cutinase_like	3.33e-10	52.0	52.0	50
SRR28636386.8950709	G1C7R7	AlkB	2.35e-21	78.6	72.0	50
SRR28636386.8953027	A0A9P5AHW0	Cutinase_like	1.17e-09	50.4	42.0	50
SRR28636386.8960973	A0A1H2GXF1	AlkB	2.01e-32	113	98.0	50
SRR28636386.8961439	A0AAN5C2R9	Cutinase_like	1.19e-12	58.9	60.0	50
SRR28636386.8962491	A0A076EXU7	AlkB	5.9e-10	51.2	49.1	55
SRR28636386.8971550	G1C7R7	AlkB	2.51e-23	83.6	78.4	51
SRR28636386.8975763	A0ABT8KRR4	AlkB	1.56e-12	58.5	58.0	50
SRR28636386.9012011	A0A9P5AHW0	Cutinase_like	4.15e-12	57.4	48.0	50
SRR28636386.9017253	A0ABW3HCW7	AlkB	1.04e-08	47.8	52.0	50
SRR28636386.9024519	A0A1V0ABP7	AlkB	1.51e-22	85.9	82.0	50
SRR28636386.9026233	A0A640TPP2	AlkB	1.88e-11	55.5	46.0	50
SRR28636386.9030059	A0ABX3N1Y0	AlkB	2.99e-25	93.2	86.0	50
SRR28636386.9030729	A0A916SVV4	AlkB	7.66e-16	67.8	66.0	50
SRR28636386.9068719	A0A8H6D6M8	Cutinase_like	4.15e-12	57.4	50.0	50
SRR28636386.9081363	A0A917Q8D6	AlkB	2.95e-22	85.5	78.0	50
SRR28636386.9081471	A0A0K8P8E7	MHETase_like	5.06e-11	54.3	52.9	51
SRR28636386.9081476	A0A917Q8D6	AlkB	1.51e-21	83.6	78.0	50
SRR28636386.9091446	A0A2H3KIU1	Cutinase_like	8.26e-18	73.6	62.0	50
SRR28636386.9091503	A0A2H3KIU1	Cutinase_like	8.26e-18	73.6	62.0	50
SRR28636386.9117128	A0A2N3J077	Cutinase_like	3.27e-29	104	100.0	50
SRR28636386.9117421	A0A2N3J077	Cutinase_like	9.15e-26	95.1	92.0	50
SRR28636386.9119523	A0ABQ1UYZ3	AlkB	1.91e-11	55.5	56.6	53
SRR28636386.9121113	A0A1X1ZJT1	AlkB	8.05e-07	42.4	44.0	50
SRR28636386.9121316	A0AAQ1STZ9	AlkB	3.59e-21	80.9	84.0	50
SRR28636386.9121767	A0A0A1W922	Cutinase_like	3.81e-17	71.6	58.0	50
SRR28636386.9135916	A0ABM9C468	MHETase_like	1.37e-16	70.1	58.0	50
SRR28636386.9136050	A0ABM9C468	MHETase_like	3.11e-15	66.2	56.0	50
SRR28636386.9153522	A0A1C2DYH8	AlkB	1.42e-29	104	100.0	50
SRR28636386.9155747	A0A316YF96	Cutinase_like	4.84e-11	54.3	58.6	58
SRR28636386.9155998	A0A316YF96	Cutinase_like	4.84e-11	54.3	58.6	58
SRR28636386.9165162	A0AAX3YY98	AlkB	3.1e-31	106	100.0	50
SRR28636386.9178129	A0A1E3LRC3	AlkB	3.42e-16	68.9	58.0	50
SRR28636386.9211499	A0ABY6Y3A1	AlkB	2.15e-24	90.9	86.0	50
SRR28636386.9219429	A0AAN0VV75	AlkB	7.59e-29	102	100.0	50
SRR28636386.9224245	A0AAN0VV75	AlkB	1.55e-27	99.4	98.0	50
SRR28636386.9231306	A0ABX3N1Y0	AlkB	5.81e-25	92.4	84.0	50
SRR28636386.9232474	A0ABX3N1Y0	AlkB	2.2e-24	90.9	82.0	50
SRR28636386.9238990	A0A5N5E036	Cutinase_like	1.16e-06	42.0	42.0	50
SRR28636386.9256684	A0A150P2B5	AlkB	6.04e-26	94.7	90.0	50
SRR28636386.9280137	A0A0C5BFN6	AlkB	5.12e-20	79.3	76.0	50
SRR28636386.9280193	A0A0C5BFN6	AlkB	3.57e-19	77.0	76.0	50
SRR28636386.9292661	G1C7H9	AlkB	2.05e-19	77.8	70.0	50
SRR28636386.9298108	A0A679IV36	MHETase_like	1.33e-21	84.3	78.0	50
SRR28636386.9301256	G1C7H9	AlkB	9e-22	84.3	80.0	50
SRR28636386.9302896	A9CMS7	AlkB	1.6e-21	84.0	78.0	50
SRR28636386.9302915	A9CMS7	AlkB	1.6e-21	84.0	78.0	50
SRR28636386.9306466	A0A1S9RVN2	Cutinase_like	2.05e-22	86.7	84.0	50
SRR28636386.9310680	A0A254U2U8	Cutinase_like	2.7e-11	55.1	44.1	59
SRR28636386.9347105	G1C7H9	AlkB	6.24e-21	82.0	76.0	50
SRR28636386.9347896	G1C7H9	AlkB	6.24e-21	82.0	76.0	50
SRR28636386.9348650	A0A0M6Y2G5	AlkB	3.6e-19	75.1	66.0	50
SRR28636386.9350734	A0AAE2JQM8	AlkB	4.5e-24	90.1	96.0	50
SRR28636386.9350763	A0AAE2JQM8	AlkB	4.5e-24	90.1	96.0	50
SRR28636386.9355385	A0A1R7QE33	AlkB	4.12e-28	101	98.0	50
SRR28636386.9355664	A0A1R7QE33	AlkB	4.12e-28	101	98.0	50
SRR28636386.9358213	A9CMS7	AlkB	1.36e-23	89.7	76.0	50
SRR28636386.9370016	A0A9P5B040	Cutinase_like	9.44e-08	45.1	48.0	50
SRR28636386.9370852	A0A3T1D4I6	AlkB	2.26e-26	96.3	90.0	50
SRR28636386.9371054	A0A3T1D4I6	AlkB	2.26e-26	96.3	90.0	50
SRR28636386.9374722	A0A077HLW3	AlkB	1.08e-18	75.5	68.0	50
SRR28636386.9379596	A0A0S3F2T7	AlkB	7.42e-15	65.1	60.0	50
SRR28636386.9386000	A0A922NQS1	Cutinase_like	3.32e-07	43.5	46.2	52
SRR28636386.9386111	A0A239XVG7	AlkB	7.98e-16	66.2	58.0	50
SRR28636386.9389668	A0A1V2ICM1	AlkB	1.15e-09	50.4	46.0	50
SRR28636386.9408318	A0A5J4RG58	MHETase_like	1.66e-15	67.0	64.0	50
SRR28636386.9416352	A0A0W1R4J3	AlkB	4.46e-07	43.1	46.0	50
SRR28636386.9435522	A0A1H9FT28	AlkB	1.81e-22	86.3	70.0	50
SRR28636386.9435569	A0A1H9FT28	AlkB	1.81e-22	86.3	70.0	50
SRR28636386.9439301	A0A6J5GMP7	MHETase_like	1.82e-10	51.6	42.0	50
SRR28636386.9440502	A9CMS7	AlkB	2.17e-09	49.7	50.0	50
SRR28636386.9451330	A0A1S9RVN2	Cutinase_like	5.78e-18	73.9	70.0	50
SRR28636386.9453120	A0A1C7P3G3	AlkB	3.02e-27	98.6	94.0	50
SRR28636386.9453926	A0ABM7G052	AlkB	8.1e-13	59.3	60.0	50
SRR28636386.9455589	A0A9W9D218	Cutinase_like	2.18e-09	49.7	46.0	50
SRR28636386.9459541	A0A0D1YDG7	Cutinase_like	1.32e-13	61.6	54.0	50
SRR28636386.9463889	A0ABM8WC33	MHETase_like	3.63e-14	63.2	46.0	63
SRR28636386.9464085	A0A0F5QAB2	AlkB	4.6e-21	82.0	80.0	50
SRR28636386.9467566	A0A9P5AHW0	Cutinase_like	4.55e-07	43.1	44.0	50
SRR28636386.9482807	A9CMS7	AlkB	9.36e-08	45.1	45.1	51
SRR28636386.9499283	G1C7R7	AlkB	5.06e-18	70.1	66.7	51
SRR28636386.9512989	A0A178HXX9	AlkB	4.47e-25	92.8	86.0	50
SRR28636386.9520549	Q5F4D8	AlkB	5.46e-15	65.5	56.9	51
SRR28636386.9536852	Q5F4D8	AlkB	9.08e-20	79.0	68.0	50
SRR28636386.9536989	Q5F4D8	AlkB	2.36e-19	77.8	68.0	50
SRR28636386.9556025	A0A1B1UJ32	AlkB	9.44e-11	53.5	45.1	51
SRR28636386.9556411	A0A1B1UJ32	AlkB	9.44e-11	53.5	45.1	51
SRR28636386.9558109	A0A1B1UJ32	AlkB	9.44e-11	53.5	45.1	51
SRR28636386.9574297	A0ABQ6CYQ0	AlkB	1.01e-11	56.2	53.8	52
SRR28636386.9575172	A0ABN6FTJ0	AlkB	1.99e-07	43.9	48.1	54
SRR28636386.9575536	A0ABN6FTJ0	AlkB	1.99e-07	43.9	48.1	54
SRR28636386.9576172	A0ABX6CDP8	MHETase_like	4.34e-10	51.6	43.3	60
SRR28636386.9576500	A0ABX6CDP8	MHETase_like	4.34e-10	51.6	43.3	60
SRR28636386.9577489	A0A8H5XPM3	Cutinase_like	2.18e-09	49.7	48.1	52
SRR28636386.9584516	A0AAW6QUD3	Cutinase_like	4.35e-08	45.8	50.0	50
SRR28636386.9597478	A0A0G4NCV0	Cutinase_like	2.71e-11	55.1	50.0	50
SRR28636386.9616551	A0AAN5C2R9	Cutinase_like	4.64e-13	60.1	60.0	50
SRR28636386.9618557	A0A0F1BC44	AlkB	2.19e-27	99.0	98.0	50
SRR28636386.9631123	A0A248UDQ6	Cutinase_like	3.56e-18	74.3	64.0	50
SRR28636386.9637908	G1C7H9	AlkB	6.17e-10	51.2	50.0	50
SRR28636386.9656167	A0A9W6N1A9	AlkB	1.58e-09	50.1	46.0	50
SRR28636386.9657103	G1C7H9	AlkB	2.36e-16	69.3	62.0	50
SRR28636386.9657236	G1C7H9	AlkB	2.36e-16	69.3	62.0	50
SRR28636386.9662744	R7ZXK7	Cutinase_like	4.33e-07	43.1	36.0	50
SRR28636386.9663650	A0ABS6J2F8	AlkB	3.52e-24	90.9	76.0	50
SRR28636386.9665738	A0ABS6J2F8	AlkB	3.52e-24	90.9	76.0	50
SRR28636386.9678387	A0AAW6QUD3	Cutinase_like	9.19e-10	50.4	54.0	50
SRR28636386.9682669	A0A6B2JMN7	AlkB	2.54e-27	99.4	84.0	50
SRR28636386.9716648	A0A916NB75	Cutinase_like	1.37e-08	47.4	48.1	54
SRR28636386.9732429	A0A0A1TEW1	Cutinase_like	5.56e-09	48.5	44.0	50
SRR28636386.9752167	A0A9Q7NSE2	AlkB	6.65e-31	105	100.0	50
SRR28636386.9754864	A0A556QNH3	Cutinase_like	1.15e-06	42.0	37.5	64
SRR28636386.9759121	A0A2T4GVR6	Cutinase_like	1.78e-10	52.8	48.0	50
SRR28636386.9760300	D3B1Q5	Cutinase_like	7.21e-06	39.7	44.0	50
SRR28636386.9769201	D3B1Q5	Cutinase_like	5.89e-11	53.9	52.9	51
SRR28636386.9769221	D3B1Q5	Cutinase_like	5.89e-11	53.9	52.9	51
SRR28636386.9776409	A5FXZ1	AlkB	3.31e-20	80.1	66.0	50
SRR28636386.9803310	G1C7H9	AlkB	3.59e-29	104	90.0	50
SRR28636386.9803379	G1C7H9	AlkB	3.59e-29	104	90.0	50
SRR28636386.9804524	A0A1V0ABP7	AlkB	1.51e-22	85.9	82.0	50
SRR28636386.9804828	A0A1V0ABP7	AlkB	1.51e-22	85.9	82.0	50
SRR28636386.9812031	A0ABR5Y9W7	AlkB	7.97e-22	84.0	82.0	50
SRR28636386.9821040	A0A2J4XYK1	AlkB	1.1e-29	99.8	94.0	50
SRR28636386.9821067	A0A2J4XYK1	AlkB	3.14e-29	98.6	92.0	50
SRR28636386.9826724	A0A917Q8D6	AlkB	1.63e-16	69.7	66.0	50
SRR28636386.9868907	A0A316YF96	Cutinase_like	1.67e-15	67.0	66.0	50
SRR28636386.9868979	D2BVX5	Cutinase_like	2.45e-25	94.0	96.0	50
SRR28636386.9871641	A0ABQ1JGM9	AlkB	8e-18	73.2	74.0	50
SRR28636386.9873390	A0ABT2NPR0	AlkB	1.07e-20	81.3	70.0	50
SRR28636386.9879753	A0A3S8UBZ6	AlkB	1.5e-22	86.3	80.0	50
SRR28636386.9884426	A0A0H0AG54	AlkB	3.55e-31	108	100.0	50
SRR28636386.9890412	A0AAN5C2R9	Cutinase_like	1.09e-14	64.7	60.0	50
SRR28636386.9900389	G1C7R7	AlkB	5.55e-17	67.4	68.0	50
SRR28636386.9912308	A0A254U084	Cutinase_like	2.6e-11	55.1	51.0	51
SRR28636386.9913200	A0A254U084	Cutinase_like	2.6e-11	55.1	51.0	51
SRR28636386.9914192	A0A917Q8D6	AlkB	8.05e-26	95.1	84.0	50
SRR28636386.9926923	A0ABY5MKD3	AlkB	5.76e-24	87.4	70.0	50
SRR28636386.9947863	A0A254U2U8	Cutinase_like	2.55e-08	46.6	44.1	59
SRR28636386.9955275	A0A316YF96	Cutinase_like	2.41e-07	43.9	52.0	50
SRR28636386.9958964	A0A0D1YDG7	Cutinase_like	9.38e-08	45.1	38.0	50
SRR28636386.9963239	A0A318LRJ6	AlkB	3.89e-21	82.4	68.0	50
SRR28636386.9976406	A0A0G4NCV0	Cutinase_like	7.36e-06	39.7	36.0	50
SRR28636386.9982032	A0A286RH75	Cutinase_like	3.01e-12	57.8	54.0	50
SRR28636386.9984105	A0ABQ6CYQ0	AlkB	2.81e-09	49.3	52.9	51
SRR28636386.9989590	A0ABQ1UBS5	AlkB	4.5e-21	82.4	76.0	50
SRR28636386.10022171	A0A2K9MIZ2	AlkB	9.66e-19	75.5	74.0	50
SRR28636386.10048712	A0A161LD07	Cutinase_like	2.52e-27	98.2	80.0	50
SRR28636386.10050222	A0A9P5AHW0	Cutinase_like	3.03e-12	57.8	50.0	50
SRR28636386.10059201	Q5F4D8	AlkB	2.2e-12	58.2	56.0	50
SRR28636386.10060921	A0A1X0BAF1	AlkB	2.94e-12	57.8	58.0	50
SRR28636386.10071240	A0A6J5GMP7	MHETase_like	6.33e-11	52.8	42.6	54
SRR28636386.10076539	A0A0G4NCV0	Cutinase_like	2.71e-11	55.1	50.0	50
SRR28636386.10078280	A0A2R8BJX0	AlkB	2.51e-19	75.9	70.0	50
SRR28636386.10086187	A0A9W6N1A9	AlkB	7.6e-12	56.6	50.0	50
SRR28636386.10098682	G1C7H9	AlkB	3.32e-13	60.5	56.0	50
SRR28636386.10098768	G1C7H9	AlkB	3.32e-13	60.5	56.0	50
SRR28636386.10106009	A0ABM7G052	AlkB	2.18e-13	60.8	62.0	50
SRR28636386.10118551	A0AAN5C2R9	Cutinase_like	6.35e-13	59.7	52.0	50
SRR28636386.10139314	A0A2N3J077	Cutinase_like	2.4e-28	102	98.0	50
SRR28636386.10139616	A0A2N3J077	Cutinase_like	2.4e-28	102	98.0	50
SRR28636386.10148065	A0A5N5E036	Cutinase_like	2.19e-06	41.2	52.0	50
SRR28636386.10152683	G1C7H9	AlkB	1.15e-15	67.4	70.0	50
SRR28636386.10160018	A0ABW3HCW7	AlkB	9.47e-11	53.5	52.0	50
SRR28636386.10166758	A0A7V8V8A4	Cutinase_like	9.74e-12	56.2	54.9	51
SRR28636386.10166769	A0A7V8V8A4	Cutinase_like	9.74e-12	56.2	54.9	51
SRR28636386.10222873	A0A0P9CMX4	AlkB	7.01e-14	62.4	48.0	50
SRR28636386.10226213	A0ABY6Y3A1	AlkB	8.1e-24	89.4	78.0	50
SRR28636386.10234334	G1C7R7	AlkB	4.28e-14	60.1	60.8	51
SRR28636386.10235484	A0A9P5AHW0	Cutinase_like	8.16e-07	42.4	40.4	57
SRR28636386.10235776	A0A1X0I552	AlkB	9.27e-14	62.0	54.0	50
SRR28636386.10236563	A0A1C2DYH8	AlkB	4.06e-28	100	98.0	50
SRR28636386.10252630	A0A1Z5KA76	AlkB	2.41e-07	43.9	42.0	50
SRR28636386.10252734	A0A2J0PJA3	AlkB	1.88e-28	101	98.0	50
SRR28636386.10258567	A0AAN5C2R9	Cutinase_like	1.06e-11	56.2	52.8	53
SRR28636386.10265600	G1C7R7	AlkB	1.17e-21	79.3	68.0	50
SRR28636386.10289765	A0A517L0X3	Cutinase_like	5.82e-15	65.5	60.0	50
SRR28636386.10292763	A0AAE2JQM8	AlkB	3.44e-31	108	100.0	50
SRR28636386.10293488	A0A2N6SZ70	AlkB	2.07e-12	58.2	57.7	52
SRR28636386.10314395	A0A9W9D218	Cutinase_like	7.65e-09	48.1	47.4	57
SRR28636386.10328264	A0A4P6ZCX2	AlkB	2.22e-16	67.8	66.0	50
SRR28636386.10332409	G1C7H9	AlkB	1.64e-20	80.9	80.0	50
SRR28636386.10333450	A0A1H7QY52	Cutinase_like	7.95e-15	65.1	54.0	50
SRR28636386.10335889	Q5F4D8	AlkB	2.96e-09	49.3	48.0	50
SRR28636386.10345910	G1C7H9	AlkB	2.42e-13	60.8	62.0	50
SRR28636386.10346597	A0ABQ3GT14	AlkB	1.8e-14	63.9	58.0	50
SRR28636386.10346712	A0AAW6QUD3	Cutinase_like	1.32e-10	52.8	56.0	50
SRR28636386.10347466	A0AAN5C2R9	Cutinase_like	7.66e-09	48.1	44.0	50
SRR28636386.10353949	A0A0D1YDG7	Cutinase_like	1.16e-06	42.0	44.0	50
SRR28636386.10360899	A0ABQ6BMW0	AlkB	1.11e-20	80.9	74.0	50
SRR28636386.10362068	A0A917Q8D6	AlkB	1.28e-10	53.1	56.0	50
SRR28636386.10384515	A0A556QNH3	Cutinase_like	4.39e-14	62.8	58.0	50
SRR28636386.10389489	A0AAW6QUD3	Cutinase_like	2.08e-06	41.2	44.2	52
SRR28636386.10410302	A0A254U2U8	Cutinase_like	1.04e-08	47.8	44.6	56
SRR28636386.10425894	A0A0N7H9C9	AlkB	1.37e-16	68.2	62.0	50
SRR28636386.10434346	A0A9P5AHW0	Cutinase_like	2.86e-09	49.3	45.1	51
