protein_id	family
L8WZG8	Cutinase_like
M1TV51	Cutinase_like
M1W0Z1	Cutinase_like
M1WHW0	Cutinase_like
M2QWQ3	Cutinase_like
M2SC13	Cutinase_like
M2SP29	Cutinase_like
M2SZ28	Cutinase_like
M2T0N1	Cutinase_like
M2T7S1	Cutinase_like
M2TJG5	Cutinase_like
M2U8N6	Cutinase_like
M2UA39	Cutinase_like
M2UC07	Cutinase_like
M2UJJ2	Cutinase_like
M2V863	Cutinase_like
M2YKP1	Cutinase_like
M3AX85	Cutinase_like
M3B2S3	Cutinase_like
M3BAL4	Cutinase_like
M3UYL2	Cutinase_like
M3UZQ9	Cutinase_like
M3VEI5	Cutinase_like
M7S6P0	Cutinase_like
M7SD43	Cutinase_like
M7SVU0	Cutinase_like
M7TAX9	Cutinase_like
M7U1M2	Cutinase_like
M7U284	Cutinase_like
M7UHP3	Cutinase_like
M7V434	Cutinase_like
M9LS47	Cutinase_like
N1J4Y1	Cutinase_like
N1JDT5	Cutinase_like
N1Q4Z3	Cutinase_like
N1Q768	Cutinase_like
N1Q7Y5	Cutinase_like
N1RSP3	Cutinase_like
N1RU02	Cutinase_like
N1RXG8	Cutinase_like
N1S2X9	Cutinase_like
N1S904	Cutinase_like
N4TJN1	Cutinase_like
N4U6I8	Cutinase_like
N4UH36	Cutinase_like
N4UNL5	Cutinase_like
N4UT56	Cutinase_like
N4UT93	Cutinase_like
N4UY72	Cutinase_like
N4UYC5	Cutinase_like
N4UZY1	Cutinase_like
N4VBU2	Cutinase_like
N4VTA3	Cutinase_like
N4VWE3	Cutinase_like
N4W128	Cutinase_like
N4W3Y3	Cutinase_like
N4WYK8	Cutinase_like
N4X491	Cutinase_like
N4X9E1	Cutinase_like
N4XKQ2	Cutinase_like
N4XZY9	Cutinase_like
P0A537	Cutinase_like
P41754	Cutinase_like
P52958	Cutinase_like
P52959	Cutinase_like
P63880	Cutinase_like
P63882	Cutinase_like
P9WP38	Cutinase_like
P9WP40	Cutinase_like
P9WP42	Cutinase_like
Q00858	Cutinase_like
Q0CZ47	Cutinase_like
Q0TWK1	Cutinase_like
Q0TXX8	Cutinase_like
Q0U1B7	Cutinase_like
Q0UA76	Cutinase_like
Q0URU8	Cutinase_like
Q0UXX8	Cutinase_like
Q2GXB4	Cutinase_like
Q2UIH1	Cutinase_like
Q2VF46	Cutinase_like
Q3LA05	Cutinase_like
Q5YMB5	Cutinase_like
Q5YTG1	Cutinase_like
Q73S39	Cutinase_like
Q73S40	Cutinase_like
Q73XK5	Cutinase_like
Q73ZC3	Cutinase_like
Q7SAP0	Cutinase_like
Q7SH58	Cutinase_like
Q9KK87	Cutinase_like
Q9P960	Cutinase_like
R0J2P9	Cutinase_like
R0JXT6	Cutinase_like
R0K6I5	Cutinase_like
R0KMT9	Cutinase_like
R0KNV7	Cutinase_like
R1E682	Cutinase_like
R1EH73	Cutinase_like
R1EKM2	Cutinase_like
R1EKM3	Cutinase_like
R1EW06	Cutinase_like
R1G8J1	Cutinase_like
R1GW50	Cutinase_like
R4LYP6	Cutinase_like
R4M2N8	Cutinase_like
R4MII6	Cutinase_like
R4MJ11	Cutinase_like
R4MN78	Cutinase_like
R4MP90	Cutinase_like
R7WKJ8	Cutinase_like
R7Y6F6	Cutinase_like
R7YN00	Cutinase_like
R7Z2H1	Cutinase_like
R8BBY6	Cutinase_like
R9P014	Cutinase_like
S0DJ20	Cutinase_like
S0E020	Cutinase_like
S0E2P7	Cutinase_like
S0E663	Cutinase_like
S0EI95	Cutinase_like
S0ENP7	Cutinase_like
S3CYR3	Cutinase_like
S3D7R0	Cutinase_like
S3DGE6	Cutinase_like
S3E0V0	Cutinase_like
S3E4A0	Cutinase_like
S4VCH4	Cutinase_like
S7ZP89	Cutinase_like
S8A2H8	Cutinase_like
S8AQV5	Cutinase_like
S8ASF8	Cutinase_like
S8BP58	Cutinase_like
S8BQL5	Cutinase_like
S8BT84	Cutinase_like
S8BTZ0	Cutinase_like
S8CE64	Cutinase_like
T0JLT7	Cutinase_like
T0JXK1	Cutinase_like
T0KDZ0	Cutinase_like
T0KJ50	Cutinase_like
T0L198	Cutinase_like
T0L819	Cutinase_like
T0LAI2	Cutinase_like
T0LG12	Cutinase_like
T0LLF7	Cutinase_like
T0M6E7	Cutinase_like
T5ABD8	Cutinase_like
U1FD36	Cutinase_like
U4KUG4	Cutinase_like
U4L062	Cutinase_like
U4LMH5	Cutinase_like
U4LUL5	Cutinase_like
U4LUU3	Cutinase_like
U4LVG7	Cutinase_like
U5E4X4	Cutinase_like
U5EGJ9	Cutinase_like
U5EL18	Cutinase_like
U5WIX7	Cutinase_like
U5WJF1	Cutinase_like
U5WT39	Cutinase_like
U5WWB6	Cutinase_like
U6NLE3	Cutinase_like
V2XFA5	Cutinase_like
V2XIG8	Cutinase_like
V2XQP0	Cutinase_like
V5EXU6	Cutinase_like
V5FYA5	Cutinase_like
V5I613	Cutinase_like
V5X6M5	Cutinase_like
V5X7C0	Cutinase_like
V5X8L8	Cutinase_like
V5X8P8	Cutinase_like
V5X975	Cutinase_like
V5X9N8	Cutinase_like
V5XAC3	Cutinase_like
V5XCU6	Cutinase_like
V5XDE4	Cutinase_like
V5XDQ8	Cutinase_like
V6KDF0	Cutinase_like
W0TGB8	Cutinase_like
W2RQJ3	Cutinase_like
W2RTF9	Cutinase_like
W2S5J2	Cutinase_like
W2SAG6	Cutinase_like
W3VFK8	Cutinase_like
W3WUT2	Cutinase_like
W3WWE1	Cutinase_like
W3WX64	Cutinase_like
W3X1M9	Cutinase_like
W3X273	Cutinase_like
W3X6T0	Cutinase_like
W3X991	Cutinase_like
W3X9X6	Cutinase_like
W3XCG2	Cutinase_like
W3XG36	Cutinase_like
W3XGQ2	Cutinase_like
W3XGR1	Cutinase_like
W5XYG6	Cutinase_like
W6XVN2	Cutinase_like
W6Y6H9	Cutinase_like
W6Y728	Cutinase_like
W6YE55	Cutinase_like
W6YS68	Cutinase_like
W6Z3N8	Cutinase_like
W6Z4G8	Cutinase_like
W6ZAB5	Cutinase_like
W6ZK00	Cutinase_like
W6ZM82	Cutinase_like
W6ZQ64	Cutinase_like
W7E4I5	Cutinase_like
W7E4U8	Cutinase_like
W7EMP2	Cutinase_like
W7ENJ4	Cutinase_like
W7F327	Cutinase_like
W7F4C1	Cutinase_like
W7LPB5	Cutinase_like
W7M0U3	Cutinase_like
W7ML98	Cutinase_like
W7MQF4	Cutinase_like
W7MRH0	Cutinase_like
W7NGU2	Cutinase_like
W9AVG8	Cutinase_like
W9AWB9	Cutinase_like
W9AWJ5	Cutinase_like
W9B3I0	Cutinase_like
W9B4X7	Cutinase_like
W9BLK7	Cutinase_like
W9C6A4	Cutinase_like
W9C9B4	Cutinase_like
W9CRF7	Cutinase_like
W9CS11	Cutinase_like
W9CSM8	Cutinase_like
W9D9I1	Cutinase_like
W9HG75	Cutinase_like
W9HMR9	Cutinase_like
W9HT82	Cutinase_like
W9I5C9	Cutinase_like
W9IBE7	Cutinase_like
W9JDB6	Cutinase_like
W9JGM1	Cutinase_like
W9JGP6	Cutinase_like
W9JNG7	Cutinase_like
W9JWE2	Cutinase_like
W9K749	Cutinase_like
W9L385	Cutinase_like
W9NDS2	Cutinase_like
W9NSB1	Cutinase_like
W9NVH0	Cutinase_like
W9NYD2	Cutinase_like
W9PAE4	Cutinase_like
W9PFY8	Cutinase_like
W9PM23	Cutinase_like
W9VUP1	Cutinase_like
W9Y4Z1	Cutinase_like
W9ZBL4	Cutinase_like
W9ZDH4	Cutinase_like
W9ZEU4	Cutinase_like
W9ZH54	Cutinase_like
X0AJC2	Cutinase_like
X0AU17	Cutinase_like
X0BNY8	Cutinase_like
X0BTD8	Cutinase_like
X0C6W5	Cutinase_like
X0CBW9	Cutinase_like
X0CH47	Cutinase_like
X0CLG0	Cutinase_like
X0H1P5	Cutinase_like
X0H1Q6	Cutinase_like
X0H2V1	Cutinase_like
X0H564	Cutinase_like
X0HJZ2	Cutinase_like
X0HLI8	Cutinase_like
X0IP26	Cutinase_like
X0J1R0	Cutinase_like
X0J975	Cutinase_like
X0JM48	Cutinase_like
X0KQN3	Cutinase_like
X0KVB0	Cutinase_like
X0KX85	Cutinase_like
X0L0H9	Cutinase_like
X0L3U7	Cutinase_like
X0LFJ2	Cutinase_like
X0MLH8	Cutinase_like
X0MNI0	Cutinase_like
X2GL75	Cutinase_like
X7YKM1	Cutinase_like
X7YPI2	Cutinase_like
X7YPS1	Cutinase_like
X7Z1R2	Cutinase_like
X7ZQQ1	Cutinase_like
X7ZUE3	Cutinase_like
X8C9M7	Cutinase_like
X8CB84	Cutinase_like
X8CUB4	Cutinase_like
X8CW27	Cutinase_like
X8DIS8	Cutinase_like
X8DJ36	Cutinase_like
X8DKK4	Cutinase_like
X8EEW1	Cutinase_like
A0A010QCF8	Cutinase_like
A0A010QDK0	Cutinase_like
A0A010QUR6	Cutinase_like
A0A010R4G1	Cutinase_like
A0A010R860	Cutinase_like
A0A010RDA8	Cutinase_like
A0A010RJK3	Cutinase_like
A0A010RNM9	Cutinase_like
A0A010S1F1	Cutinase_like
A0A011ADR5	Cutinase_like
A0A014PS15	Cutinase_like
A0A017S5H4	Cutinase_like
A0A022VZ89	Cutinase_like
A0A022XR67	Cutinase_like
A0A023BCB4	Cutinase_like
A0A024GMJ0	Cutinase_like
A0A024GNJ1	Cutinase_like
A0A024JQ09	Cutinase_like
A0A024JQF9	Cutinase_like
A0A024JTZ4	Cutinase_like
A0A024JV44	Cutinase_like
A0A024JZG9	Cutinase_like
A0A024K061	Cutinase_like
A0A024K0F2	Cutinase_like
A0A024K6Q3	Cutinase_like
A0A024S8M8	Cutinase_like
A0A024SL25	Cutinase_like
A0A031MKR8	Cutinase_like
A0A045KEI3	Cutinase_like
A0A051TJU8	Cutinase_like
A0A051TJV2	Cutinase_like
A0A051TK00	Cutinase_like
A0A051TUH6	Cutinase_like
A0A051U010	Cutinase_like
A0A051UFR3	Cutinase_like
A0A051UHG9	Cutinase_like
A0A051UIA0	Cutinase_like
A0A051UKD1	Cutinase_like
A0A059J9H5	Cutinase_like
A0A059MK40	Cutinase_like
A0A060C8G7	Cutinase_like
A0A060CDL0	Cutinase_like
A0A060N5H2	Cutinase_like
A0A060T512	Cutinase_like
A0A060T5X1	Cutinase_like
A0A060T6B2	Cutinase_like
A0A061AMP3	Cutinase_like
A0A061H4D5	Cutinase_like
A0A061H881	Cutinase_like
A0A061HAB3	Cutinase_like
A0A064CE07	Cutinase_like
A0A064CH64	Cutinase_like
A0A064CJE0	Cutinase_like
A0A064CKL4	Cutinase_like
A0A064CM37	Cutinase_like
A0A064CQ77	Cutinase_like
A0A066TML8	Cutinase_like
A0A066TWU6	Cutinase_like
A0A066UYD9	Cutinase_like
A0A066X178	Cutinase_like
A0A066X843	Cutinase_like
A0A066XHU0	Cutinase_like
A0A066XHU8	Cutinase_like
A0A066XPB8	Cutinase_like
A0A066XXG4	Cutinase_like
A0A067TH04	Cutinase_like
A0A067TM82	Cutinase_like
A0A067TRG1	Cutinase_like
A0A068RVZ9	Cutinase_like
A0A069QG80	Cutinase_like
A0A072PCM2	Cutinase_like
A0A072PLA1	Cutinase_like
A0A072PMX9	Cutinase_like
A0A074K8M8	Cutinase_like
A0A074RKU3	Cutinase_like
A0A074RRN0	Cutinase_like
A0A074RUA2	Cutinase_like
A0A074RUS6	Cutinase_like
A0A074RVC3	Cutinase_like
A0A074RZY3	Cutinase_like
A0A074S1E0	Cutinase_like
A0A074S1U8	Cutinase_like
A0A074S6P7	Cutinase_like
A0A074SGW2	Cutinase_like
A0A074STZ4	Cutinase_like
A0A074T1B9	Cutinase_like
A0A074W720	Cutinase_like
A0A074WAR9	Cutinase_like
A0A074WCL4	Cutinase_like
A0A074WD30	Cutinase_like
A0A074WJT1	Cutinase_like
A0A074WZ03	Cutinase_like
A0A074X2R0	Cutinase_like
A0A074X8A5	Cutinase_like
A0A074XP86	Cutinase_like
A0A074Y226	Cutinase_like
A0A075UPJ7	Cutinase_like
A0A075V281	Cutinase_like
A0A075V6C3	Cutinase_like
A0A076EF36	Cutinase_like
A0A076EHZ0	Cutinase_like
A0A076ENI3	Cutinase_like
A0A076EPB6	Cutinase_like
A0A076EZ55	Cutinase_like
A0A076F3Y3	Cutinase_like
A0A076F6U2	Cutinase_like
A0A076MJQ0	Cutinase_like
A0A076N150	Cutinase_like
A0A077HKI2	Cutinase_like
A0A077M244	Cutinase_like
A0A077R7J7	Cutinase_like
A0A081ANT8	Cutinase_like
A0A081ANU1	Cutinase_like
A0A081AXL5	Cutinase_like
A0A081CFK4	Cutinase_like
A0A081CUW1	Cutinase_like
A0A084AVP9	Cutinase_like
A0A084B423	Cutinase_like
A0A084QPM0	Cutinase_like
A0A084R0A6	Cutinase_like
A0A086SWC2	Cutinase_like
A0A086SXI9	Cutinase_like
A0A086T269	Cutinase_like
A0A086T4Z9	Cutinase_like
A0A086T6G0	Cutinase_like
A0A086TAP2	Cutinase_like
A0A086TDX7	Cutinase_like
A0A087AHT3	Cutinase_like
A0A087AIE4	Cutinase_like
A0A090CQ10	Cutinase_like
A0A093UWX6	Cutinase_like
A0A093UXX5	Cutinase_like
A0A093UYY0	Cutinase_like
A0A093V353	Cutinase_like
A0A093V4N4	Cutinase_like
A0A093V592	Cutinase_like
A0A093VF78	Cutinase_like
A0A093VHE1	Cutinase_like
A0A093VHT5	Cutinase_like
A0A093VP62	Cutinase_like
A0A093XIT6	Cutinase_like
A0A093XL39	Cutinase_like
A0A093XQK8	Cutinase_like
A0A093Y391	Cutinase_like
A0A095CC04	Cutinase_like
A0A095VNX4	Cutinase_like
A0A096ZM84	Cutinase_like
A0A097IHM9	Cutinase_like
A0A097SQH2	Cutinase_like
A0A098BGY0	Cutinase_like
A0A098BKH4	Cutinase_like
A0A098BMP5	Cutinase_like
A0A098BQA4	Cutinase_like
A0A0A0C009	Cutinase_like
A0A0A0C3Q1	Cutinase_like
A0A0A0J5A2	Cutinase_like
A0A0A1SL39	Cutinase_like
A0A0A1SQJ2	Cutinase_like
A0A0A1TL18	Cutinase_like
A0A0A1TM11	Cutinase_like
A0A0A1TSC2	Cutinase_like
A0A0A1W922	Cutinase_like
A0A0A2KBH5	Cutinase_like
A0A0A2LE95	Cutinase_like
A0A0A2VAF1	Cutinase_like
A0A0A2VAM1	Cutinase_like
A0A0A2VBP5	Cutinase_like
A0A0A2VEB4	Cutinase_like
A0A0A2VFS9	Cutinase_like
A0A0A2VHT6	Cutinase_like
A0A0A2VHY1	Cutinase_like
A0A0A2WB58	Cutinase_like
A0A0A7I6W2	Cutinase_like
A0A0B0N0M5	Cutinase_like
A0A0B0PG68	Cutinase_like
A0A0B1P3A2	Cutinase_like
A0A0B1PAD5	Cutinase_like
A0A0B2WIB7	Cutinase_like
A0A0B2WRF5	Cutinase_like
A0A0B2WZ96	Cutinase_like
A0A0B2X0Q5	Cutinase_like
A0A0B4ECU0	Cutinase_like
A0A0B4EKY5	Cutinase_like
A0A0B4FG01	Cutinase_like
A0A0B4GH82	Cutinase_like
A0A0B4GP31	Cutinase_like
A0A0B4GPP1	Cutinase_like
A0A0B4GZM4	Cutinase_like
A0A0B4HBU4	Cutinase_like
A0A0B4I5J3	Cutinase_like
A0A0B5D7L3	Cutinase_like
A0A0B6EYS5	Cutinase_like
A0A0B6F578	Cutinase_like
A0A0B6F6E3	Cutinase_like
A0A0B6TXP9	Cutinase_like
A0A0B7F647	Cutinase_like
A0A0B7FEQ3	Cutinase_like
A0A0B7FF87	Cutinase_like
A0A0B7FFU4	Cutinase_like
A0A0B7FFW4	Cutinase_like
A0A0B7FIK2	Cutinase_like
A0A0B7FJT3	Cutinase_like
A0A0B7FK11	Cutinase_like
A0A0B7G1C9	Cutinase_like
A0A0B7H7P3	Cutinase_like
A0A0B7IAZ7	Cutinase_like
A0A0B7JTL2	Cutinase_like
A0A0B7K2G6	Cutinase_like
A0A0B7KEU0	Cutinase_like
A0A0C1CY98	Cutinase_like
A0A0C2A1Y4	Cutinase_like
A0A0C2ES57	Cutinase_like
A0A0C2FPS4	Cutinase_like
A0A0C4DSH2	Cutinase_like
A0A0C4DXE2	Cutinase_like
A0A0C4DY94	Cutinase_like
A0A0C4EJA5	Cutinase_like
A0A0C9LVK1	Cutinase_like
A0A0C9MRB6	Cutinase_like
A0A0D0T1J5	Cutinase_like
A0A0D1DXZ9	Cutinase_like
A0A0D1E3U0	Cutinase_like
A0A0D1E847	Cutinase_like
A0A0D1J527	Cutinase_like
A0A0D1K0T0	Cutinase_like
A0A0D1LDT9	Cutinase_like
A0A0D1XML3	Cutinase_like
A0A0D1Y7R1	Cutinase_like
A0A0D1YYK8	Cutinase_like
A0A0D1ZDW0	Cutinase_like
A0A0D2CHB8	Cutinase_like
A0A0D2D5U0	Cutinase_like
A0A0D2DJB5	Cutinase_like
A0A0D2DKG5	Cutinase_like
A0A0D2DRV7	Cutinase_like
A0A0D2ECL4	Cutinase_like
A0A0D2F8S8	Cutinase_like
A0A0D2FHX5	Cutinase_like
A0A0D2XAX1	Cutinase_like
A0A0D3IET5	Cutinase_like
A0A0D3IG32	Cutinase_like
A0A0D3ISX5	Cutinase_like
A0A0D3J3J8	Cutinase_like
A0A0D3JPC9	Cutinase_like
A0A0D3JWV0	Cutinase_like
A0A0D3JWZ2	Cutinase_like
A0A0D3JX57	Cutinase_like
A0A0D5CNC0	Cutinase_like
A0A0D6A8F3	Cutinase_like
A0A0D8JF23	Cutinase_like
A0A0D9AJQ9	Cutinase_like
A0A0D9NPA7	Cutinase_like
A0A0D9PBX9	Cutinase_like
A0A0E2E5A7	Cutinase_like
A0A0E3WAV4	Cutinase_like
A0A0E3WBL3	Cutinase_like
A0A0E3WCL7	Cutinase_like
A0A0E4A2T7	Cutinase_like
A0A0E4CLZ9	Cutinase_like
A0A0E4CPK8	Cutinase_like
A0A0E4CQX0	Cutinase_like
A0A0E4GYJ5	Cutinase_like
A0A0E4GZP7	Cutinase_like
A0A0E8TY79	Cutinase_like
A0A0E8U9C3	Cutinase_like
A0A0E9AMD7	Cutinase_like
A0A0F0KB93	Cutinase_like
A0A0F0KYZ8	Cutinase_like
A0A0F0LR32	Cutinase_like
A0A0F2LV31	Cutinase_like
A0A0F2LZ97	Cutinase_like
A0A0F2MKT8	Cutinase_like
A0A0F2T7N8	Cutinase_like
A0A0F3KFP1	Cutinase_like
A0A0F4ESB7	Cutinase_like
A0A0F4GR95	Cutinase_like
A0A0F4YLH8	Cutinase_like
A0A0F4ZIL8	Cutinase_like
A0A0F5DBW0	Cutinase_like
A0A0F5LDK2	Cutinase_like
A0A0F5MVL3	Cutinase_like
A0A0F5MZK6	Cutinase_like
A0A0F5MZM0	Cutinase_like
A0A0F5N124	Cutinase_like
A0A0F5NFA8	Cutinase_like
A0A0F5NI28	Cutinase_like
A0A0F5NKH1	Cutinase_like
A0A0F6MQC2	Cutinase_like
A0A0F6QYC9	Cutinase_like
A0A0F6TBT6	Cutinase_like
A0A0F6TEV2	Cutinase_like
A0A0F6WFN5	Cutinase_like
A0A0F7IBG0	Cutinase_like
A0A0F7RXH7	Cutinase_like
A0A0F7S5D0	Cutinase_like
A0A0F7VTF0	Cutinase_like
A0A0F7ZNR9	Cutinase_like
A0A0F7ZTL2	Cutinase_like
A0A0F8B3J5	Cutinase_like
A0A0F8CZ50	Cutinase_like
A0A0F8DP74	Cutinase_like
A0A0F8XK47	Cutinase_like
A0A0F9MT65	Cutinase_like
A0A0F9S696	Cutinase_like
A0A0F9SPQ6	Cutinase_like
A0A0F9SW58	Cutinase_like
A0A0F9T831	Cutinase_like
A0A0F9UIZ8	Cutinase_like
A0A0F9UNI5	Cutinase_like
A0A0F9UT80	Cutinase_like
A0A0F9VVA2	Cutinase_like
A0A0F9VZC2	Cutinase_like
A0A0F9X315	Cutinase_like
A0A0F9X7Y9	Cutinase_like
A0A0F9XKY7	Cutinase_like
A0A0F9XQ43	Cutinase_like
A0A0F9YAJ9	Cutinase_like
A0A0G0A270	Cutinase_like
A0A0G0AG84	Cutinase_like
A0A0G0AGW5	Cutinase_like
A0A0G2EGG2	Cutinase_like
A0A0G2FBG3	Cutinase_like
A0A0G2FDE6	Cutinase_like
A0A0G2FSQ6	Cutinase_like
A0A0G2GZ82	Cutinase_like
A0A0G2HI37	Cutinase_like
A0A0G2HWZ7	Cutinase_like
A0A0G3FH34	Cutinase_like
A0A0G3GXB9	Cutinase_like
A0A0G3GY67	Cutinase_like
A0A0G3H181	Cutinase_like
A0A0G3H1W4	Cutinase_like
A0A0G3H291	Cutinase_like
A0A0G3HB15	Cutinase_like
A0A0G3HBS2	Cutinase_like
A0A0G3HGY8	Cutinase_like
A0A0G4E991	Cutinase_like
A0A0G4I3V2	Cutinase_like
A0A0G4KZ37	Cutinase_like
A0A0G4L016	Cutinase_like
A0A0G4L3G0	Cutinase_like
A0A0G4LAZ8	Cutinase_like
A0A0G4LXG0	Cutinase_like
A0A0G4M404	Cutinase_like
A0A0G4MA13	Cutinase_like
A0A0G4MD70	Cutinase_like
A0A0G4MYN1	Cutinase_like
A0A0G4MYR8	Cutinase_like
A0A0G4N4E8	Cutinase_like
A0A0G4NI13	Cutinase_like
A0A0G4NQY5	Cutinase_like
A0A0G4P2A9	Cutinase_like
A0A0G4PF70	Cutinase_like
A0A0G4PFL6	Cutinase_like
A0A0G4PI91	Cutinase_like
A0A0H2U317	Cutinase_like
A0A0H2ZDU5	Cutinase_like
A0A0H2ZSS2	Cutinase_like
A0A0H2ZU41	Cutinase_like
A0A0H2ZVA4	Cutinase_like
A0A0H2ZYL1	Cutinase_like
A0A0H2ZYY6	Cutinase_like
A0A0H3CWX4	Cutinase_like
A0A0H3D6M2	Cutinase_like
A0A0H3GM47	Cutinase_like
A0A0H3H883	Cutinase_like
A0A0H3M4N6	Cutinase_like
A0A0H3MI49	Cutinase_like
A0A0H3MIZ4	Cutinase_like
A0A0H3MXV6	Cutinase_like
A0A0H5DP51	Cutinase_like
A0A0H5NDE3	Cutinase_like
A0A0H5NGN0	Cutinase_like
A0A0H5NSL5	Cutinase_like
A0A0H5NZC8	Cutinase_like
A0A0H5PBH5	Cutinase_like
A0A0H5PEI4	Cutinase_like
A0A0H5PF77	Cutinase_like
A0A0H5R6P0	Cutinase_like
A0A0H5RRN0	Cutinase_like
A0A0H5RTR2	Cutinase_like
A0A0H5RV06	Cutinase_like
A0A0H5RWU8	Cutinase_like
A0A0H5RY21	Cutinase_like
A0A0H5S9H7	Cutinase_like
A0A0I9U1A5	Cutinase_like
A0A0I9U4X8	Cutinase_like
A0A0I9UWX2	Cutinase_like
A0A0J1HI31	Cutinase_like
A0A0J6F6R3	Cutinase_like
A0A0J6FCT1	Cutinase_like
A0A0J6IDT9	Cutinase_like
A0A0J6V9D5	Cutinase_like
A0A0J6VGB0	Cutinase_like
A0A0J6VI21	Cutinase_like
A0A0J6VJ41	Cutinase_like
A0A0J6VJ58	Cutinase_like
A0A0J6VKP2	Cutinase_like
A0A0J6VM80	Cutinase_like
A0A0J6VPB9	Cutinase_like
A0A0J6VSC7	Cutinase_like
A0A0J6VSR7	Cutinase_like
A0A0J6VUQ2	Cutinase_like
A0A0J6VWC1	Cutinase_like
A0A0J6VYH0	Cutinase_like
A0A0J6WHV1	Cutinase_like
A0A0J6WHZ5	Cutinase_like
A0A0J6WQG8	Cutinase_like
A0A0J6Y6D6	Cutinase_like
A0A0J6YBX9	Cutinase_like
A0A0J6YFT0	Cutinase_like
A0A0J6ZJG9	Cutinase_like
A0A0J7AAM0	Cutinase_like
A0A0J7BA64	Cutinase_like
A0A0J7KX78	Cutinase_like
A0A0J7Z4F2	Cutinase_like
A0A0J8QNH6	Cutinase_like
A0A0J8QRR3	Cutinase_like
A0A0J8RA48	Cutinase_like
A0A0J8RQY5	Cutinase_like
A0A0J8S1U9	Cutinase_like
A0A0J8S585	Cutinase_like
A0A0J8TYC5	Cutinase_like
A0A0J8TZI1	Cutinase_like
A0A0J8U5S7	Cutinase_like
A0A0J8UFQ1	Cutinase_like
A0A0J8WNH7	Cutinase_like
A0A0J9CDJ4	Cutinase_like
A0A0J9U8G0	Cutinase_like
A0A0J9U922	Cutinase_like
A0A0J9UBJ4	Cutinase_like
A0A0J9UMQ3	Cutinase_like
A0A0J9VZS3	Cutinase_like
A0A0J9WC13	Cutinase_like
A0A0J9WJR4	Cutinase_like
A0A0K0MX27	Cutinase_like
A0A0K0X1A9	Cutinase_like
A0A0K0XFJ1	Cutinase_like
A0A0K3CBS4	Cutinase_like
A0A0K6FLS8	Cutinase_like
A0A0K6FLV6	Cutinase_like
A0A0K6FLZ8	Cutinase_like
A0A0K6FX20	Cutinase_like
A0A0K6FZW1	Cutinase_like
A0A0K6G3Z0	Cutinase_like
A0A0K6GBL2	Cutinase_like
A0A0K6GEL6	Cutinase_like
A0A0K6GEN2	Cutinase_like
A0A0K6GFJ9	Cutinase_like
A0A0K6GFK8	Cutinase_like
A0A0K6GFY7	Cutinase_like
A0A0K6GGX8	Cutinase_like
A0A0K6ILB3	Cutinase_like
A0A0K8PTC7	Cutinase_like
A0A0K9XIF3	Cutinase_like
A0A0L0HB83	Cutinase_like
A0A0L0MZ92	Cutinase_like
A0A0L0MZA2	Cutinase_like
A0A0L0NAA8	Cutinase_like
A0A0L0NAJ5	Cutinase_like
A0A0L0NBS5	Cutinase_like
A0A0L0NIK3	Cutinase_like
A0A0L0VHR2	Cutinase_like
A0A0L0VHU3	Cutinase_like
A0A0L0VHY4	Cutinase_like
A0A0L0VIL4	Cutinase_like
A0A0L0VJN7	Cutinase_like
A0A0L0VJP3	Cutinase_like
A0A0L0VJR8	Cutinase_like
A0A0L0VJS1	Cutinase_like
A0A0L0W3B1	Cutinase_like
A0A0L0W3Z0	Cutinase_like
A0A0L1JG42	Cutinase_like
A0A0L6UEC5	Cutinase_like
A0A0L6UZ87	Cutinase_like
A0A0L6UZU4	Cutinase_like
A0A0L6VNT7	Cutinase_like
A0A0L8BYC5	Cutinase_like
A0A0L8LWF2	Cutinase_like
A0A0M0K4Z9	Cutinase_like
A0A0M1P5R7	Cutinase_like
A0A0M2GD43	Cutinase_like
A0A0M2GWP5	Cutinase_like
A0A0M2JX37	Cutinase_like
A0A0M2JYK2	Cutinase_like
A0A0M2K055	Cutinase_like
A0A0M2K526	Cutinase_like
A0A0M2ZED6	Cutinase_like
A0A0M2ZPZ3	Cutinase_like
A0A0M3TBT0	Cutinase_like
A0A0M4CR32	Cutinase_like
A0A0M4RC18	Cutinase_like
A0A0M5IIA4	Cutinase_like
A0A0M5L7V6	Cutinase_like
A0A0M8MWT3	Cutinase_like
A0A0M8N121	Cutinase_like
A0A0M8P5N1	Cutinase_like
A0A0M8PDN7	Cutinase_like
A0A0M8PIT0	Cutinase_like
A0A0M8PMR9	Cutinase_like
A0A0M8PN38	Cutinase_like
A0A0M8PRF0	Cutinase_like
A0A0M9ENN1	Cutinase_like
A0A0M9ENP0	Cutinase_like
A0A0M9EQ79	Cutinase_like
A0A0M9ES82	Cutinase_like
A0A0M9EYT6	Cutinase_like
A0A0M9F1M0	Cutinase_like
A0A0M9F1P4	Cutinase_like
A0A0M9F3J9	Cutinase_like
A0A0M9VVY6	Cutinase_like
A0A0M9WDQ3	Cutinase_like
A0A0M9WNS4	Cutinase_like
A0A0N0DBA4	Cutinase_like
A0A0N0DC56	Cutinase_like
A0A0N0DC60	Cutinase_like
A0A0N0DCK1	Cutinase_like
A0A0N0DDK4	Cutinase_like
A0A0N0DF91	Cutinase_like
A0A0N0NJ95	Cutinase_like
A0A0N0NL37	Cutinase_like
A0A0N0NMW9	Cutinase_like
A0A0N0NPR9	Cutinase_like
A0A0N0NQW2	Cutinase_like
