genus1	genus2	similarity
Burkholderia	Solimonas	0.9724500508595081
Burkholderia	Sorangium	0.9724500508595081
Burkholderia	Spectribacter	0.9724500508595081
Burkholderia	Sphingobium	0.9724500508595081
Burkholderia	Sphingomonas	0.9742520424895841
Burkholderia	Sphingopyxis	0.9724500508595081
Burkholderia	Stagnihabitans	0.9724500508595081
Burkholderia	Stagnimonas	0.9724500508595081
Burkholderia	Stenotrophomonas	0.9724500508595081
Burkholderia	Streptomonospora	0.9724500508595081
Burkholderia	Streptomyces	0.9802883469371835
Burkholderia	Tabrizicola	0.9724500508595081
Burkholderia	Tahibacter	0.9724500508595081
Burkholderia	Tessaracoccus	0.9724500508595081
Burkholderia	Thermomonas	0.9724500508595081
Burkholderia	Thioclava	0.7295892734928674
Burkholderia	Tistrella	0.9724500508595081
Burkholderia	Tsukamurella	0.9724500508595081
Burkholderia	Tsuneonella	0.9724500508595081
Burkholderia	Umezawaea	0.9724500508595081
Burkholderia	Vitis	0.9724500508595081
Burkholderia	Vulcanimicrobium	0.9724500508595081
Burkholderia	Wenjunlia	0.9724500508595081
Burkholderia	Williamsia	0.9724500508595081
Burkholderia	Xaviernesmea	0.9724500508595081
Burkholderia	bacterium	0.9724500508595081
Burkholderia	uncultured	0.9724500508595081
Caenimonas	Caenorhabditis	1.0
Caenimonas	Caldovatus	1.0
Caenimonas	Candidatus	0.914618385976984
Caenimonas	Carbonactinospora	1.0
Caenimonas	Cereibacter	1.0
Caenimonas	Chelatococcus	1.0
Caenimonas	Chitiniphilus	1.0
Caenimonas	Clavibacter	1.0
Caenimonas	Cognatilysobacter	1.0
Caenimonas	Cohnella	1.0
Caenimonas	Corynebacterium	0.9752314881306815
Caenimonas	Crenothrix	1.0
Caenimonas	Cupriavidus	0.7071067811865476
Caenimonas	Curtobacterium	1.0
Caenimonas	Curvibacter	1.0
Caenimonas	Cypionkella	1.0
Caenimonas	Delftia	1.0
Caenimonas	Dietzia	1.0
Caenimonas	Dyadobacter	1.0
Caenimonas	Echinicola	0.7071067811865476
Caenimonas	Ensifer	1.0
Caenimonas	Enterobacter	1.0
Caenimonas	Entotheonella	1.0
Caenimonas	Fistulifera	1.0
Caenimonas	Flavihumibacter	1.0
Caenimonas	Flavisolibacter	1.0
Caenimonas	Flavobacterium	1.0
Caenimonas	Fluviicoccus	1.0
Caenimonas	Fontibacter	1.0
Caenimonas	Fulvivirga	1.0
Caenimonas	Galdieria	1.0
Caenimonas	Geopseudomonas	1.0
Caenimonas	Glutamicibacter	1.0
Caenimonas	Gordonia	0.9982427872688735
Caenimonas	Haloarcula	1.0
Caenimonas	Haloprofundus	1.0
Caenimonas	Halopseudomonas	1.0
Caenimonas	Halorubrum	1.0
Caenimonas	Hansschlegelia	1.0
Caenimonas	Hartmannibacter	1.0
Caenimonas	Helianthus	1.0
Caenimonas	Henriciella	1.0
Caenimonas	Hydrocarboniclastica	1.0
Caenimonas	Hydrogenophaga	1.0
Caenimonas	Hymenobacter	1.0
Caenimonas	Hyphomonas	1.0
Caenimonas	Intrasporangium	1.0
Caenimonas	Kibdelosporangium	1.0
Caenimonas	Kitasatospora	0.6308898935153844
Caenimonas	Klebsiella	1.0
Caenimonas	Kocuria	1.0
Caenimonas	Labrys	1.0
Caenimonas	Lacibacter	1.0
Caenimonas	Legionella	1.0
Caenimonas	Lentzea	1.0
Caenimonas	Leucobacter	1.0
Caenimonas	Limnobacter	1.0
Caenimonas	Luteimonas	1.0
Caenimonas	Maliponia	1.0
Caenimonas	Mangrovivirga	1.0
Caenimonas	Marinobacter	1.0
Caenimonas	Martelella	1.0
Caenimonas	Massilia	1.0
Caenimonas	Mesorhizobium	1.0
Caenimonas	Metapseudomonas	1.0
Caenimonas	Methyloceanibacter	1.0
Caenimonas	Methylocella	1.0
Caenimonas	Microbacterium	0.7071067811865476
Caenimonas	Micromonospora	0.7071067811865476
Caenimonas	Microterricola	1.0
Caenimonas	Microvirga	0.7071067811865476
Caenimonas	Modestobacter	1.0
Caenimonas	Mycobacterium	0.9994523890974522
Caenimonas	Natrinema	1.0
Caenimonas	Neobacillus	1.0
Caenimonas	Neorhizobium	1.0
Caenimonas	Neoroseomonas	1.0
Caenimonas	Niveibacterium	1.0
Caenimonas	Nocardia	1.0
Caenimonas	Nocardiopsis	1.0
Caenimonas	Novosphingobium	1.0
Caenimonas	Oceanococcus	1.0
Caenimonas	Oleomonas	1.0
Caenimonas	Paenibacillus	0.9943849008380186
Caenimonas	Panacagrimonas	1.0
Caenimonas	Paracoccus	1.0
Caenimonas	Paracraurococcus	1.0
Caenimonas	Parafrankia	1.0
Caenimonas	Paraperlucidibaca	1.0
Caenimonas	Pedobacter	1.0
Caenimonas	Pelomonas	1.0
Caenimonas	Peribacillus	1.0
Caenimonas	Phenylobacterium	1.0
Caenimonas	Phnomibacter	1.0
Caenimonas	Phyllobacterium	1.0
Caenimonas	Phytohabitans	1.0
Caenimonas	Planctomyces	1.0
Caenimonas	Planobispora	1.0
Caenimonas	Polaromonas	1.0
Caenimonas	Prauserella	1.0
Caenimonas	Pseudarthrobacter	1.0
Caenimonas	Pseudofrankia	0.9934039920387389
Caenimonas	Pseudogemmobacter	1.0
Caenimonas	Pseudorhodoferax	1.0
Caenimonas	Pseudoroseicyclus	1.0
Caenimonas	Pueribacillus	1.0
Caenimonas	Pullulanibacillus	1.0
Caenimonas	Rahnella	1.0
Caenimonas	Ramlibacter	1.0
Caenimonas	Raoultella	1.0
Caenimonas	Rathayibacter	1.0
Caenimonas	Reyranella	1.0
Caenimonas	Rhizobium	0.9921033641374599
Caenimonas	Rhodanobacter	1.0
Caenimonas	Rhodococcus	0.8432703738206657
Caenimonas	Rhodoferax	1.0
Caenimonas	Rhodopila	1.0
Caenimonas	Rivibacter	1.0
Caenimonas	Roseicella	1.0
Caenimonas	Roseitalea	1.0
Caenimonas	Roseivirga	1.0
Caenimonas	Roseomonas	1.0
Caenimonas	Saccharomonospora	1.0
Caenimonas	Salinarimonas	1.0
Caenimonas	Saliniramus	1.0
Caenimonas	Serinicoccus	1.0
Caenimonas	Serratia	1.0
Caenimonas	Silvimonas	1.0
Caenimonas	Sinimarinibacterium	1.0
Caenimonas	Sinorhizobium	1.0
Caenimonas	Solimonas	1.0
Caenimonas	Sorangium	1.0
Caenimonas	Spectribacter	1.0
Caenimonas	Sphingobium	1.0
Caenimonas	Sphingomonas	0.9983687759654895
Caenimonas	Sphingopyxis	1.0
Caenimonas	Stagnihabitans	1.0
Caenimonas	Stagnimonas	1.0
Caenimonas	Stenotrophomonas	1.0
Caenimonas	Streptomonospora	1.0
Caenimonas	Streptomyces	0.9990536105975776
Caenimonas	Tabrizicola	1.0
Caenimonas	Tahibacter	1.0
Caenimonas	Tessaracoccus	1.0
Caenimonas	Thermomonas	1.0
Caenimonas	Thioclava	0.7071067811865476
Caenimonas	Tistrella	1.0
Caenimonas	Tsukamurella	1.0
Caenimonas	Tsuneonella	1.0
Caenimonas	Umezawaea	1.0
Caenimonas	Vitis	1.0
Caenimonas	Vulcanimicrobium	1.0
Caenimonas	Wenjunlia	1.0
Caenimonas	Williamsia	1.0
Caenimonas	Xaviernesmea	1.0
Caenimonas	bacterium	1.0
Caenimonas	uncultured	1.0
Caenorhabditis	Caldovatus	1.0
Caenorhabditis	Candidatus	0.914618385976984
Caenorhabditis	Carbonactinospora	1.0
Caenorhabditis	Cereibacter	1.0
Caenorhabditis	Chelatococcus	1.0
Caenorhabditis	Chitiniphilus	1.0
Caenorhabditis	Clavibacter	1.0
Caenorhabditis	Cognatilysobacter	1.0
Caenorhabditis	Cohnella	1.0
Caenorhabditis	Corynebacterium	0.9752314881306815
Caenorhabditis	Crenothrix	1.0
Caenorhabditis	Cupriavidus	0.7071067811865476
Caenorhabditis	Curtobacterium	1.0
Caenorhabditis	Curvibacter	1.0
Caenorhabditis	Cypionkella	1.0
Caenorhabditis	Delftia	1.0
Caenorhabditis	Dietzia	1.0
Caenorhabditis	Dyadobacter	1.0
Caenorhabditis	Echinicola	0.7071067811865476
Caenorhabditis	Ensifer	1.0
Caenorhabditis	Enterobacter	1.0
Caenorhabditis	Entotheonella	1.0
Caenorhabditis	Fistulifera	1.0
Caenorhabditis	Flavihumibacter	1.0
Caenorhabditis	Flavisolibacter	1.0
Caenorhabditis	Flavobacterium	1.0
Caenorhabditis	Fluviicoccus	1.0
Caenorhabditis	Fontibacter	1.0
Caenorhabditis	Fulvivirga	1.0
Caenorhabditis	Galdieria	1.0
Caenorhabditis	Geopseudomonas	1.0
Caenorhabditis	Glutamicibacter	1.0
Caenorhabditis	Gordonia	0.9982427872688735
Caenorhabditis	Haloarcula	1.0
Caenorhabditis	Haloprofundus	1.0
Caenorhabditis	Halopseudomonas	1.0
Caenorhabditis	Halorubrum	1.0
Caenorhabditis	Hansschlegelia	1.0
Caenorhabditis	Hartmannibacter	1.0
Caenorhabditis	Helianthus	1.0
Caenorhabditis	Henriciella	1.0
Caenorhabditis	Hydrocarboniclastica	1.0
Caenorhabditis	Hydrogenophaga	1.0
Caenorhabditis	Hymenobacter	1.0
Caenorhabditis	Hyphomonas	1.0
Caenorhabditis	Intrasporangium	1.0
Caenorhabditis	Kibdelosporangium	1.0
Caenorhabditis	Kitasatospora	0.6308898935153844
Caenorhabditis	Klebsiella	1.0
Caenorhabditis	Kocuria	1.0
Caenorhabditis	Labrys	1.0
Caenorhabditis	Lacibacter	1.0
Caenorhabditis	Legionella	1.0
Caenorhabditis	Lentzea	1.0
Caenorhabditis	Leucobacter	1.0
Caenorhabditis	Limnobacter	1.0
Caenorhabditis	Luteimonas	1.0
Caenorhabditis	Maliponia	1.0
Caenorhabditis	Mangrovivirga	1.0
Caenorhabditis	Marinobacter	1.0
Caenorhabditis	Martelella	1.0
Caenorhabditis	Massilia	1.0
Caenorhabditis	Mesorhizobium	1.0
Caenorhabditis	Metapseudomonas	1.0
Caenorhabditis	Methyloceanibacter	1.0
Caenorhabditis	Methylocella	1.0
Caenorhabditis	Microbacterium	0.7071067811865476
Caenorhabditis	Micromonospora	0.7071067811865476
Caenorhabditis	Microterricola	1.0
Caenorhabditis	Microvirga	0.7071067811865476
Caenorhabditis	Modestobacter	1.0
Caenorhabditis	Mycobacterium	0.9994523890974522
Caenorhabditis	Natrinema	1.0
Caenorhabditis	Neobacillus	1.0
Caenorhabditis	Neorhizobium	1.0
Caenorhabditis	Neoroseomonas	1.0
Caenorhabditis	Niveibacterium	1.0
Caenorhabditis	Nocardia	1.0
Caenorhabditis	Nocardiopsis	1.0
Caenorhabditis	Novosphingobium	1.0
Caenorhabditis	Oceanococcus	1.0
Caenorhabditis	Oleomonas	1.0
Caenorhabditis	Paenibacillus	0.9943849008380186
Caenorhabditis	Panacagrimonas	1.0
Caenorhabditis	Paracoccus	1.0
Caenorhabditis	Paracraurococcus	1.0
Caenorhabditis	Parafrankia	1.0
Caenorhabditis	Paraperlucidibaca	1.0
Caenorhabditis	Pedobacter	1.0
Caenorhabditis	Pelomonas	1.0
Caenorhabditis	Peribacillus	1.0
Caenorhabditis	Phenylobacterium	1.0
Caenorhabditis	Phnomibacter	1.0
Caenorhabditis	Phyllobacterium	1.0
Caenorhabditis	Phytohabitans	1.0
Caenorhabditis	Planctomyces	1.0
Caenorhabditis	Planobispora	1.0
Caenorhabditis	Polaromonas	1.0
Caenorhabditis	Prauserella	1.0
Caenorhabditis	Pseudarthrobacter	1.0
Caenorhabditis	Pseudofrankia	0.9934039920387389
Caenorhabditis	Pseudogemmobacter	1.0
Caenorhabditis	Pseudorhodoferax	1.0
Caenorhabditis	Pseudoroseicyclus	1.0
Caenorhabditis	Pueribacillus	1.0
Caenorhabditis	Pullulanibacillus	1.0
Caenorhabditis	Rahnella	1.0
Caenorhabditis	Ramlibacter	1.0
Caenorhabditis	Raoultella	1.0
Caenorhabditis	Rathayibacter	1.0
Caenorhabditis	Reyranella	1.0
Caenorhabditis	Rhizobium	0.9921033641374599
Caenorhabditis	Rhodanobacter	1.0
Caenorhabditis	Rhodococcus	0.8432703738206657
Caenorhabditis	Rhodoferax	1.0
Caenorhabditis	Rhodopila	1.0
Caenorhabditis	Rivibacter	1.0
Caenorhabditis	Roseicella	1.0
Caenorhabditis	Roseitalea	1.0
Caenorhabditis	Roseivirga	1.0
Caenorhabditis	Roseomonas	1.0
Caenorhabditis	Saccharomonospora	1.0
Caenorhabditis	Salinarimonas	1.0
Caenorhabditis	Saliniramus	1.0
Caenorhabditis	Serinicoccus	1.0
Caenorhabditis	Serratia	1.0
Caenorhabditis	Silvimonas	1.0
Caenorhabditis	Sinimarinibacterium	1.0
Caenorhabditis	Sinorhizobium	1.0
Caenorhabditis	Solimonas	1.0
Caenorhabditis	Sorangium	1.0
Caenorhabditis	Spectribacter	1.0
Caenorhabditis	Sphingobium	1.0
Caenorhabditis	Sphingomonas	0.9983687759654895
Caenorhabditis	Sphingopyxis	1.0
Caenorhabditis	Stagnihabitans	1.0
Caenorhabditis	Stagnimonas	1.0
Caenorhabditis	Stenotrophomonas	1.0
Caenorhabditis	Streptomonospora	1.0
Caenorhabditis	Streptomyces	0.9990536105975776
Caenorhabditis	Tabrizicola	1.0
Caenorhabditis	Tahibacter	1.0
Caenorhabditis	Tessaracoccus	1.0
Caenorhabditis	Thermomonas	1.0
Caenorhabditis	Thioclava	0.7071067811865476
Caenorhabditis	Tistrella	1.0
Caenorhabditis	Tsukamurella	1.0
Caenorhabditis	Tsuneonella	1.0
Caenorhabditis	Umezawaea	1.0
Caenorhabditis	Vitis	1.0
Caenorhabditis	Vulcanimicrobium	1.0
Caenorhabditis	Wenjunlia	1.0
Caenorhabditis	Williamsia	1.0
Caenorhabditis	Xaviernesmea	1.0
Caenorhabditis	bacterium	1.0
Caenorhabditis	uncultured	1.0
Caldovatus	Candidatus	0.914618385976984
Caldovatus	Carbonactinospora	1.0
Caldovatus	Cereibacter	1.0
Caldovatus	Chelatococcus	1.0
Caldovatus	Chitiniphilus	1.0
Caldovatus	Clavibacter	1.0
Caldovatus	Cognatilysobacter	1.0
Caldovatus	Cohnella	1.0
Caldovatus	Corynebacterium	0.9752314881306815
Caldovatus	Crenothrix	1.0
Caldovatus	Cupriavidus	0.7071067811865476
Caldovatus	Curtobacterium	1.0
Caldovatus	Curvibacter	1.0
Caldovatus	Cypionkella	1.0
Caldovatus	Delftia	1.0
Caldovatus	Dietzia	1.0
Caldovatus	Dyadobacter	1.0
Caldovatus	Echinicola	0.7071067811865476
Caldovatus	Ensifer	1.0
Caldovatus	Enterobacter	1.0
Caldovatus	Entotheonella	1.0
Caldovatus	Fistulifera	1.0
Caldovatus	Flavihumibacter	1.0
Caldovatus	Flavisolibacter	1.0
Caldovatus	Flavobacterium	1.0
Caldovatus	Fluviicoccus	1.0
Caldovatus	Fontibacter	1.0
Caldovatus	Fulvivirga	1.0
Caldovatus	Galdieria	1.0
Caldovatus	Geopseudomonas	1.0
Caldovatus	Glutamicibacter	1.0
Caldovatus	Gordonia	0.9982427872688735
Caldovatus	Haloarcula	1.0
Caldovatus	Haloprofundus	1.0
Caldovatus	Halopseudomonas	1.0
Caldovatus	Halorubrum	1.0
Caldovatus	Hansschlegelia	1.0
Caldovatus	Hartmannibacter	1.0
Caldovatus	Helianthus	1.0
Caldovatus	Henriciella	1.0
Caldovatus	Hydrocarboniclastica	1.0
Caldovatus	Hydrogenophaga	1.0
Caldovatus	Hymenobacter	1.0
Caldovatus	Hyphomonas	1.0
Caldovatus	Intrasporangium	1.0
Caldovatus	Kibdelosporangium	1.0
Caldovatus	Kitasatospora	0.6308898935153844
Caldovatus	Klebsiella	1.0
Caldovatus	Kocuria	1.0
Caldovatus	Labrys	1.0
Caldovatus	Lacibacter	1.0
Caldovatus	Legionella	1.0
Caldovatus	Lentzea	1.0
Caldovatus	Leucobacter	1.0
Caldovatus	Limnobacter	1.0
Caldovatus	Luteimonas	1.0
Caldovatus	Maliponia	1.0
Caldovatus	Mangrovivirga	1.0
Caldovatus	Marinobacter	1.0
Caldovatus	Martelella	1.0
Caldovatus	Massilia	1.0
Caldovatus	Mesorhizobium	1.0
Caldovatus	Metapseudomonas	1.0
Caldovatus	Methyloceanibacter	1.0
Caldovatus	Methylocella	1.0
Caldovatus	Microbacterium	0.7071067811865476
Caldovatus	Micromonospora	0.7071067811865476
Caldovatus	Microterricola	1.0
Caldovatus	Microvirga	0.7071067811865476
Caldovatus	Modestobacter	1.0
Caldovatus	Mycobacterium	0.9994523890974522
Caldovatus	Natrinema	1.0
Caldovatus	Neobacillus	1.0
Caldovatus	Neorhizobium	1.0
Caldovatus	Neoroseomonas	1.0
Caldovatus	Niveibacterium	1.0
Caldovatus	Nocardia	1.0
Caldovatus	Nocardiopsis	1.0
Caldovatus	Novosphingobium	1.0
Caldovatus	Oceanococcus	1.0
Caldovatus	Oleomonas	1.0
Caldovatus	Paenibacillus	0.9943849008380186
Caldovatus	Panacagrimonas	1.0
Caldovatus	Paracoccus	1.0
Caldovatus	Paracraurococcus	1.0
Caldovatus	Parafrankia	1.0
Caldovatus	Paraperlucidibaca	1.0
Caldovatus	Pedobacter	1.0
Caldovatus	Pelomonas	1.0
Caldovatus	Peribacillus	1.0
Caldovatus	Phenylobacterium	1.0
Caldovatus	Phnomibacter	1.0
Caldovatus	Phyllobacterium	1.0
Caldovatus	Phytohabitans	1.0
Caldovatus	Planctomyces	1.0
Caldovatus	Planobispora	1.0
Caldovatus	Polaromonas	1.0
Caldovatus	Prauserella	1.0
Caldovatus	Pseudarthrobacter	1.0
Caldovatus	Pseudofrankia	0.9934039920387389
Caldovatus	Pseudogemmobacter	1.0
Caldovatus	Pseudorhodoferax	1.0
Caldovatus	Pseudoroseicyclus	1.0
Caldovatus	Pueribacillus	1.0
Caldovatus	Pullulanibacillus	1.0
Caldovatus	Rahnella	1.0
Caldovatus	Ramlibacter	1.0
Caldovatus	Raoultella	1.0
Caldovatus	Rathayibacter	1.0
Caldovatus	Reyranella	1.0
Caldovatus	Rhizobium	0.9921033641374599
Caldovatus	Rhodanobacter	1.0
Caldovatus	Rhodococcus	0.8432703738206657
Caldovatus	Rhodoferax	1.0
Caldovatus	Rhodopila	1.0
Caldovatus	Rivibacter	1.0
Caldovatus	Roseicella	1.0
Caldovatus	Roseitalea	1.0
Caldovatus	Roseivirga	1.0
Caldovatus	Roseomonas	1.0
Caldovatus	Saccharomonospora	1.0
Caldovatus	Salinarimonas	1.0
Caldovatus	Saliniramus	1.0
Caldovatus	Serinicoccus	1.0
Caldovatus	Serratia	1.0
Caldovatus	Silvimonas	1.0
Caldovatus	Sinimarinibacterium	1.0
Caldovatus	Sinorhizobium	1.0
Caldovatus	Solimonas	1.0
Caldovatus	Sorangium	1.0
Caldovatus	Spectribacter	1.0
Caldovatus	Sphingobium	1.0
Caldovatus	Sphingomonas	0.9983687759654895
Caldovatus	Sphingopyxis	1.0
Caldovatus	Stagnihabitans	1.0
Caldovatus	Stagnimonas	1.0
Caldovatus	Stenotrophomonas	1.0
Caldovatus	Streptomonospora	1.0
Caldovatus	Streptomyces	0.9990536105975776
Caldovatus	Tabrizicola	1.0
Caldovatus	Tahibacter	1.0
Caldovatus	Tessaracoccus	1.0
Caldovatus	Thermomonas	1.0
Caldovatus	Thioclava	0.7071067811865476
Caldovatus	Tistrella	1.0
Caldovatus	Tsukamurella	1.0
Caldovatus	Tsuneonella	1.0
Caldovatus	Umezawaea	1.0
Caldovatus	Vitis	1.0
Caldovatus	Vulcanimicrobium	1.0
Caldovatus	Wenjunlia	1.0
Caldovatus	Williamsia	1.0
Caldovatus	Xaviernesmea	1.0
Caldovatus	bacterium	1.0
Caldovatus	uncultured	1.0
Candidatus	Carbonactinospora	0.914618385976984
Candidatus	Cereibacter	0.914618385976984
Candidatus	Chelatococcus	0.914618385976984
Candidatus	Chitiniphilus	0.914618385976984
Candidatus	Clavibacter	0.914618385976984
Candidatus	Cognatilysobacter	0.914618385976984
Candidatus	Cohnella	0.914618385976984
Candidatus	Corynebacterium	0.9461967347212259
Candidatus	Crenothrix	0.914618385976984
Candidatus	Cupriavidus	0.8740614459292027
Candidatus	Curtobacterium	0.914618385976984
Candidatus	Curvibacter	0.914618385976984
Candidatus	Cypionkella	0.914618385976984
Candidatus	Delftia	0.914618385976984
Candidatus	Dietzia	0.914618385976984
Candidatus	Dyadobacter	0.914618385976984
Candidatus	Echinicola	0.820106215443495
Candidatus	Ensifer	0.914618385976984
Candidatus	Enterobacter	0.914618385976984
Candidatus	Entotheonella	0.914618385976984
Candidatus	Fistulifera	0.914618385976984
Candidatus	Flavihumibacter	0.914618385976984
Candidatus	Flavisolibacter	0.914618385976984
Candidatus	Flavobacterium	0.914618385976984
Candidatus	Fluviicoccus	0.914618385976984
Candidatus	Fontibacter	0.914618385976984
Candidatus	Fulvivirga	0.914618385976984
Candidatus	Galdieria	0.914618385976984
Candidatus	Geopseudomonas	0.914618385976984
Candidatus	Glutamicibacter	0.914618385976984
Candidatus	Gordonia	0.9275401372821152
Candidatus	Haloarcula	0.914618385976984
Candidatus	Haloprofundus	0.914618385976984
Candidatus	Halopseudomonas	0.914618385976984
Candidatus	Halorubrum	0.914618385976984
Candidatus	Hansschlegelia	0.914618385976984
Candidatus	Hartmannibacter	0.914618385976984
Candidatus	Helianthus	0.914618385976984
Candidatus	Henriciella	0.914618385976984
Candidatus	Hydrocarboniclastica	0.914618385976984
Candidatus	Hydrogenophaga	0.914618385976984
Candidatus	Hymenobacter	0.914618385976984
Candidatus	Hyphomonas	0.914618385976984
Candidatus	Ideonella	0.6333604594966803
Candidatus	Intrasporangium	0.914618385976984
Candidatus	Kibdelosporangium	0.914618385976984
Candidatus	Kitasatospora	0.7672572746237533
Candidatus	Klebsiella	0.914618385976984
Candidatus	Kocuria	0.914618385976984
Candidatus	Labrys	0.914618385976984
Candidatus	Lacibacter	0.914618385976984
Candidatus	Legionella	0.914618385976984
Candidatus	Lentzea	0.914618385976984
Candidatus	Leucobacter	0.914618385976984
Candidatus	Limnobacter	0.914618385976984
Candidatus	Luteimonas	0.914618385976984
Candidatus	Maliponia	0.914618385976984
Candidatus	Mangrovivirga	0.914618385976984
Candidatus	Marinobacter	0.914618385976984
Candidatus	Martelella	0.914618385976984
Candidatus	Massilia	0.914618385976984
Candidatus	Mesorhizobium	0.914618385976984
Candidatus	Metapseudomonas	0.914618385976984
Candidatus	Methyloceanibacter	0.914618385976984
Candidatus	Methylocella	0.914618385976984
Candidatus	Microbacterium	0.820106215443495
Candidatus	Micromonospora	0.820106215443495
Candidatus	Microterricola	0.914618385976984
Candidatus	Microvirga	0.820106215443495
Candidatus	Modestobacter	0.914618385976984
Candidatus	Mycobacterium	0.9222306700703513
Candidatus	Mycolicibacterium	0.720598244041875
Candidatus	Natrinema	0.914618385976984
Candidatus	Neobacillus	0.914618385976984
Candidatus	Neorhizobium	0.914618385976984
Candidatus	Neoroseomonas	0.914618385976984
Candidatus	Niveibacterium	0.914618385976984
Candidatus	Nocardia	0.914618385976984
Candidatus	Nocardiopsis	0.914618385976984
Candidatus	Novosphingobium	0.914618385976984
Candidatus	Oceanococcus	0.914618385976984
Candidatus	Oleomonas	0.914618385976984
Candidatus	Paenibacillus	0.943504118175497
Candidatus	Panacagrimonas	0.914618385976984
Candidatus	Paracoccus	0.914618385976984
Candidatus	Paracraurococcus	0.914618385976984
Candidatus	Parafrankia	0.914618385976984
Candidatus	Paraperlucidibaca	0.914618385976984
Candidatus	Pedobacter	0.914618385976984
Candidatus	Pelomonas	0.914618385976984
Candidatus	Peribacillus	0.914618385976984
Candidatus	Phenylobacterium	0.914618385976984
Candidatus	Phnomibacter	0.914618385976984
Candidatus	Phyllobacterium	0.914618385976984
Candidatus	Phytohabitans	0.914618385976984
Candidatus	Planctomyces	0.914618385976984
Candidatus	Planobispora	0.914618385976984
Candidatus	Polaromonas	0.914618385976984
Candidatus	Prauserella	0.914618385976984
Candidatus	Pseudarthrobacter	0.914618385976984
Candidatus	Pseudofrankia	0.936700394277804
Candidatus	Pseudogemmobacter	0.914618385976984
Candidatus	Pseudomonas	0.6682119900878544
Candidatus	Pseudorhodoferax	0.914618385976984
Candidatus	Pseudoroseicyclus	0.914618385976984
Candidatus	Pueribacillus	0.914618385976984
Candidatus	Pullulanibacillus	0.914618385976984
Candidatus	Rahnella	0.914618385976984
Candidatus	Ramlibacter	0.914618385976984
Candidatus	Raoultella	0.914618385976984
Candidatus	Rathayibacter	0.914618385976984
Candidatus	Reyranella	0.914618385976984
Candidatus	Rhizobium	0.9381480462746798
Candidatus	Rhodanobacter	0.914618385976984
Candidatus	Rhodococcus	0.9030560235290088
Candidatus	Rhodoferax	0.914618385976984
Candidatus	Rhodopila	0.914618385976984
Candidatus	Rivibacter	0.914618385976984
Candidatus	Roseicella	0.914618385976984
Candidatus	Roseitalea	0.914618385976984
Candidatus	Roseivirga	0.914618385976984
Candidatus	Roseomonas	0.914618385976984
Candidatus	Saccharomonospora	0.914618385976984
Candidatus	Salinarimonas	0.914618385976984
Candidatus	Saliniramus	0.914618385976984
Candidatus	Serinicoccus	0.914618385976984
Candidatus	Serratia	0.914618385976984
Candidatus	Silvimonas	0.914618385976984
Candidatus	Sinimarinibacterium	0.914618385976984
Candidatus	Sinorhizobium	0.914618385976984
Candidatus	Solimonas	0.914618385976984
Candidatus	Sorangium	0.914618385976984
Candidatus	Spectribacter	0.914618385976984
Candidatus	Sphingobium	0.914618385976984
Candidatus	Sphingomonas	0.9271252758659253
Candidatus	Sphingopyxis	0.914618385976984
